"astro-ph/0505581","Martin Kilbinger","Martin Kilbinger and Peter Schneider (Institut f. Astrophysik, Univ.
  Bonn)","Cosmological parameters from combined second- and third-order aperture
  mass statistics of cosmic shear","Revised version, 15 pages, 10 figures, in press at A&A. Some changes
  were made including an extension of the analysis. Matches the published
  version","Astron.Astrophys.442:69,2005","10.1051/0004-6361:20053531",,"astro-ph",,"  We present predictions for cosmological parameter constraints from combined
measurements of second- and third-order statistics of cosmic shear. We define
the generalized third-order aperture mass statistics <M_ap^3> and show that it
contains much more information about the bispectrum of the projected matter
density than the skewness of the aperture mass. From theoretical models as well
as from LCDM ray-tracing simulations, we calculate <M_ap^2> and <M_ap^3> and
their dependence on cosmological parameters. The covariances including shot
noise and cosmic variance of M_ap^2, M_ap^3 and their cross-correlation are
calculated using ray-tracing simulations. We perform an extensive Fisher matrix
analysis, and for various combinations of cosmological parameters, we predict
1-sigma-errors corresponding to measurements from a deep 29 square degree
cosmic shear survey. Although the parameter degeneracies can not be lifted
completely, the (linear) combination of second- and third-order aperture mass
statistics reduces the errors significantly. The strong degeneracy between
Omega_m and sigma_8, present for all second-order cosmic shear measures, is
diminished substantially, whereas less improvement is found for the
near-degenerate pair consisting of the shape parameter Gamma and the spectral
index n_s. Uncertainties in the source galaxy redshift z_0 increase the errors
of all other parameters.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 12:20:47 GMT""},{""version"":""v2"",""created"":""Fri, 15 Jul 2005 14:25:37 GMT""}]","2008-11-26"
"cond-mat/0505688","Oskar Vafek","Oskar Vafek, M. R. Beasley, Steven A. Kivelson","Disorder induced non-Fermi liquid near a metal-superconductor quantum
  phase transition","4 pages; 1 figure",,,,"cond-mat.supr-con cond-mat.dis-nn",,"  We study the flux-driven superconductor-metal transition in ultrasmall
cylinders observed experimentally by Liu {\em et.al.}(Science 294, 2332
(2001)). Where $T_c\to 0$, there is a quantum critical point, and a large
fluctuation conductivity is observed in the proximate metallic phase over a
wide range of $T$ and flux . However, we find that the predicted (Gaussian)
fluctuation conductivity in the neighborhood of the quantum critical point is 4
orders of magnitude smaller than observed experimentally. We argue that the
breakdown of Anderson's theorem at any non-integer flux leads to a broad
fluctuation region reflecting the existence of ``rare regions'' with local
superconducting order. We calculate the leading order correction to the
conductivity within a simple model of statistically induced Josephson coupled
local ordered regions that rationalizes the existing data.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 02:28:40 GMT""}]","2007-05-23"
"cond-mat/0505696","Todor M. Mishonov","Todor M. Mishonov, Mihail T. Mishonov","Theory of terahertz electric oscillations by supercooled superconductors","7 pages",,"10.1088/0953-2048/18/11/017",,"cond-mat.supr-con",,"  We predict that below T_c a regime of negative differential conductivity
(NDC) can be reached. The superconductor should be supercooled to T<T_c in the
normal phase under DC voltage. In such a nonequilibrium situation the NDC of
the superconductor is created by the excess conductivity of the fluctuation
Cooper pairs. We propose NDC of supercooled superconductors to be used as an
active medium for generation of electric oscillations. Such generators can be
used in the superconducting electronics as a new type THz source of radiation.
Oscillations can be modulated by the change of the bias voltage, electrostatic
doping by a gate electrode when the superconductor is the channel of a field
effect transistor, or by light. When small amplitude oscillations are
stabilized near the critical temperature T_c the generator can be used as a
bolometer. The essential for the applications NDC is predicted by the solution
of the Boltzmann kinetic equation for the metastable in the normal phase Cooper
pairs. Boltzmann equation for fluctuation Cooper pairs is a result of
state-of-the-art application of the microscopic theory of superconductivity.
Our theoretical conclusions are based on some approximations like time
dependent Ginzburg-Landau theory, but nevertheless can reliably predict
appearance of NDC. The maximal frequency at which superconductors can operate
as generators is determined by the critical temperature \hbar omega_max ~ k_B
T_c. For high-T_c superconductors this maximal frequency falls well inside the
terahertz range. Technical conditions to avoid nucleation of the
superconducting phase are briefly discussed. We suggest that nanostructured
high-T_c superconductors patterned in a single chip can give the best technical
performance of the proposed oscillator.
","[{""version"":""v1"",""created"":""Sat, 28 May 2005 20:05:04 GMT""}]","2009-11-11"
"cond-mat/0505697","Joachim Brand","Chaohong Lee and Joachim Brand","Enhanced Quantum Reflection of Matter-Wave Solitons","7 pages, 3 figures, to be published in Europhys. Lett","Europhys. Lett., 73, 321 (2006)","10.1209/epl/i2005-10408-4",,"cond-mat.other nlin.PS",,"  Matter-wave bright solitons are predicted to reflect from a purely attractive
potential well although they are macroscopic objects with classical
particle-like properties. The non-classical reflection occurs at small
velocities and a pronounced switching to almost perfect transmission above a
critical velocity is found, caused by nonlinear mean-field interactions. Full
numerical results from the nonlinear Schr\""{o}dinger equation are complimented
by a two-mode variational calculation to explain the predicted effect, which
can be used for velocity filtering of solitons. The experimental realization
with laser-induced potentials or two-component Bose-Einstein condensates is
suggested.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 09:57:52 GMT""},{""version"":""v2"",""created"":""Wed, 10 Aug 2005 09:51:12 GMT""},{""version"":""v3"",""created"":""Wed, 7 Dec 2005 06:42:52 GMT""}]","2007-05-23"
"cond-mat/0505698","Shi-shyr Roan","Shi-shyr Roan","The Onsager Algebra Symmetry of $\tau^{(j)}$-matrices in the
  Superintegrable Chiral Potts Model","Latex 21 pages; Typos added, References updated","J.Stat.Mech.0509:P09007,2005","10.1088/1742-5468/2005/09/P09007",,"cond-mat.stat-mech hep-th math.AG nlin.SI",,"  We demonstrate that the $\tau^{(j)}$-matrices in the superintegrable chiral
Potts model possess the Onsager algebra symmetry for their degenerate
eigenvalues. The Fabricius-McCoy comparison of functional relations of the
eight-vertex model for roots of unity and the superintegrable chiral Potts
model has been carefully analyzed by identifying equivalent terms in the
corresponding equations, by which we extract the conjectured relation of
$Q$-operators and all fusion matrices in the eight-vertex model corresponding
to the $T\hat{T}$-relation in the chiral Potts model.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 11:41:49 GMT""},{""version"":""v2"",""created"":""Mon, 29 Aug 2005 08:59:37 GMT""},{""version"":""v3"",""created"":""Sat, 24 Sep 2005 03:21:12 GMT""}]","2011-02-16"
"cond-mat/0505699","Natasa Stojic","N. Stoji\'c, N. Binggeli, and M. Altarelli","Mn L$_{2,3}$ edge resonant x-ray scattering in manganites: Influence of
  the magnetic state","8 figures. In the revised version, we added a note, a reference, and
  a few minor changes in Figure 1 and the text. Accepted in Physical Review B",,"10.1103/PhysRevB.72.104108",,"cond-mat.str-el",,"  We present an analysis of the dependence of the resonant orbital order and
magnetic scattering spectra on the spin configuration. We consider an arbitrary
spin direction with respect to the local crystal field axis, thus lowering
significantly the local symmetry. To evaluate the atomic scattering in this
case, we generalized the Hannon-Trammel formula and implemented it inside the
framework of atomic multiplet calculations in a crystal field. For an
illustration, we calculate the magnetic and orbital scattering in the CE phase
of \lsmo in the cases when the spins are aligned with the crystal lattice
vector ${\vec a}$ (or equivalently ${\vec b}$) and when they are rotated in the
$ab$-plane by 45$^{\circ}$ with respect to this axis. Magnetic spectra differ
for the two cases. For the orbital scattering, we show that for the former
configuration there is a non negligible $\sigma \to \sigma'$ ($\pi \to \pi'$)
scattering component, which vanishes in the 45$^\circ$ case, while the $\sigma
\to \pi'$ ($\pi \to \sigma'$) components are similar in the two cases. From the
consideration of two 90$^\circ$ spin canted structures, we conclude there is a
significant dependence of the orbital scattering spectra on the spin
arrangement. Recent experiments detected a sudden decrease of the orbital
scattering intensity upon increasing the temperature above the N\' eel
temperature in \lsmo. We discuss this behavior considering the effect of
different types of misorientations of the spins on the orbital scattering
spectrum.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 14:55:05 GMT""},{""version"":""v2"",""created"":""Tue, 26 Jul 2005 08:08:42 GMT""},{""version"":""v3"",""created"":""Mon, 5 Sep 2005 09:43:47 GMT""}]","2016-08-16"
"gr-qc/0505142","Vilson T. Zanchin","Jose' P. S. Lemos, Vilson T. Zanchin","A class of exact solutions of Einstein's field equations in higher
  dimensional spacetimes, d${\bm\geq 4}$: Majumdar-Papapetrou solutions","26 pages, no figures","Phys.Rev.D71:124021,2005","10.1103/PhysRevD.71.124021",,"gr-qc astro-ph hep-th",,"  The Newtonian theory of gravitation and electrostatics admit equilibrium
configurations of charged fluids where the charge density can be equal to the
mass density, in appropriate units. The general relativistic analog for charged
dust stars was discovered by Majumdar and by Papapetrou. In the present work we
consider Einstein-Maxwell solutions in d-dimensional spacetimes and show that
there are Majumdar-Papapetrou type solutions for all ${\rm d} \geq 4$. It is
verified that the equilibrium is independent of the shape of the distribution
of the charged matter. It is also showed that for perfect fluid solutions
satisfying the Majumdar-Papapetrou condition with a boundary where the pressure
is zero, the pressure vanishes everywhere, and that the $({\rm
d}-1)$-dimensional spatial section of the spacetime is conformal to a
Ricci-flat space. The Weyl d-dimensional axisymmetric solutions are generalized
to include electric field and charged matter.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 07:08:48 GMT""}]","2008-11-26"
"gr-qc/0505143","Burkhard Kleihaus","Burkhard Kleihaus (1), Jutta Kunz (1), Meike List (1 and 2) (1)
  (Universit\""at Oldenburg) (2) (ZARM, Universit\""at Bremen)","Rotating Boson Stars and Q-Balls","22 pages, 18 figures","Phys.Rev.D72:064002,2005","10.1103/PhysRevD.72.064002",,"gr-qc",,"  We consider axially symmetric, rotating boson stars. Their flat space limits
represent spinning Q-balls. We discuss their properties and determine their
domain of existence. Q-balls and boson stars are stationary solutions and exist
only in a limited frequency range. The coupling to gravity gives rise to a
spiral-like frequency dependence of the boson stars. We address the flat space
limit and the limit of strong gravitational coupling. For comparison we also
determine the properties of spherically symmetric Q-balls and boson stars.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 11:15:28 GMT""}]","2010-11-19"
"gr-qc/0505144","Ranjan Sharma","R Sharma, S Karmakar and S Mukherjee","Maximum mass of a cold compact star","18 pages including 4 *.eps figures. Submitted for publication","Int.J.Mod.Phys. D15 (2006) 405-418","10.1142/S0218271806008012",,"gr-qc",,"  We calculate the maximum mass of the class of compact stars described by
Vaidya-Tikekar \cite{VT01} model. The model permits a simple method of
systematically fixing bounds on the maximum possible mass of cold compact stars
with a given value of radius or central density or surface density. The
relevant equations of state are also determined. Although simple, the model is
capable of describing the general features of the recently observed very
compact stars. For the calculation, no prior knowledge of the equation of state
(EOS) is required. This is in contrast to the earlier calculations for maximum
mass which were done by choosing first the relevant EOSs and using those to
solve the TOV equation with appropriate boundary conditions. The bounds
obtained by us are comparable and, in some cases, more restrictive than the
earlier results.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 13:56:22 GMT""}]","2009-11-11"
"gr-qc/0505145","Chris Clarkson","Chris Clarkson and Sanjeev S. Seahra (ICG, Portsmouth)","Braneworld resonances","22 pages, 18 figures","Class.Quant.Grav. 22 (2005) 3653-3688","10.1088/0264-9381/22/17/020",,"gr-qc hep-th",,"  We investigate in detail gravitational waves in an Schwarzschild-anti-de
Sitter bulk spacetime surrounded by an Einstein static brane with generic
matter content. Such a model provides a useful analogy to braneworld cosmology
at various stages of its evolution, and generalizes our previous work
[gr-qc/0504023] on pure tension Einstein-static branes. We find that the
behaviour of tensor-mode perturbations is completely dominated by quasi-normal
modes, and we use a variety of numeric and analytic techniques to find the
frequencies and lifetimes of these excitations. The parameter space governing
the model yields a rich variety of resonant phenomena, which we thoroughly
explore. We find that certain configurations can support a number of lightly
damped `quasi-bound states'. A zero-mode which reproduces 4-dimensional general
relativity is recovered on infinitely large branes. We also examine the problem
in the time domain using Green's function techniques in addition to direct
numeric integration. We conclude by discussing how the quasi-normal resonances
we find here can impact on braneworld cosmology.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 15:13:27 GMT""}]","2007-05-23"
"hep-ph/0505245","Leonid Satarov","L.M. Satarov, H. Stoecker, I.N. Mishustin","Mach shocks induced by partonic jets in expanding quark-gluon plasma","13 pages, 4 figures","Phys.Lett. B627 (2005) 64-70","10.1016/j.physletb.2005.08.102",,"hep-ph",,"  We study Mach shocks generated by fast partonic jets propagating through a
deconfined strongly-interacting matter. Our main goal is to take into account
different types of collective motion during the formation and evolution of this
matter. We predict a significant deformation of Mach shocks in central Au+Au
collisions at RHIC and LHC energies as compared to the case of jet propagation
in a static medium. The observed broadening of the near-side two-particle
correlations in pseudorapidity space is explained by the Bjorken-like
longitudinal expansion. Three-particle correlation measurements are proposed
for a more detailed study of the Mach shock waves.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 14:37:18 GMT""}]","2009-11-11"
"hep-th/0505255","Andrew K. Waldron","Karl Hallowell and Andrew Waldron","Constant Curvature Algebras and Higher Spin Action Generating Functions","44 pages, LaTeX, 2 .eps figures","Nucl.Phys. B724 (2005) 453-486","10.1016/j.nuclphysb.2005.06.021",,"hep-th gr-qc math.DG",,"  The algebra of differential geometry operations on symmetric tensors over
constant curvature manifolds forms a novel deformation of the sl(2,R)
[semidirect product] R^2 Lie algebra. We present a simple calculus for
calculations in its universal enveloping algebra. As an application, we derive
generating functions for the actions and gauge invariances of massive,
partially massless and massless (for both bose and fermi statistics) higher
spins on constant curvature backgrounds. These are formulated in terms of a
minimal set of covariant, unconstrained, fields rather than towers of auxiliary
fields. Partially massless gauge transformations are shown to arise as
degeneracies of the flat, massless gauge transformation in one dimension
higher. Moreover, our results and calculus offer a considerable simplification
over existing techniques for handling higher spins. In particular, we show how
theories of arbitrary spin in dimension d can be rewritten in terms of a single
scalar field in dimension 2d where the d additional dimensions correspond to
coordinate differentials. We also develop an analogous framework for
spinor-tensor fields in terms of the corresponding superalgebra.
","[{""version"":""v1"",""created"":""Sat, 28 May 2005 23:00:16 GMT""}]","2009-11-11"
"hep-th/0505256","Kazuya Koyama","Kayoko Koyama, Kazuya Koyama","Gravitational backreaction of anti-D branes in the warped
  compactification","typos corrected, 11 pages, 3 figures","Class.Quant.Grav. 22 (2005) 3431-3442","10.1088/0264-9381/22/17/005",,"hep-th gr-qc",,"  We derive a low-energy effective theory for gravity with anti-D branes, which
are essential to get de Sitter solutions in the type IIB string warped
compactification, by taking account of gravitational backreactions of anti-D
branes. In order to see the effects of the self-gravity of anti-D branes, a
simplified model is studied where a 5-dimensional anti-de Sitter ({\it AdS})
spacetime is realized by the bulk cosmological constant and the 5-form flux,
and anti-D branes are coupled to the 5-form field by Chern-Simon terms. The
{\it AdS} spacetime is truncated by introducing UV and IR cut-off branes like
the Randall-Sundrum model. We derive an effective theory for gravity on the UV
brane and reproduce the familiar result that the tensions of the anti-D branes
give potentials suppressed by the forth-power of the warp factor at the
location of the anti-D branes. However, in this simplified model, the potential
energy never inflates the UV brane, although the anti-D-branes are inflating.
The UV brane is dominated by dark radiation coming from the projection of the
5-dimensional Weyl tensor, unless the moduli fields for the anti-D branes are
stabilized. We comment on the possibility of avoiding this problem in a
realistic string theory compactification.
","[{""version"":""v1"",""created"":""Sun, 29 May 2005 09:45:01 GMT""},{""version"":""v2"",""created"":""Tue, 7 Jun 2005 14:51:42 GMT""}]","2009-11-11"
"math/0505622","Koichi Nagano","Koichi Nagano","Free construction of CAT(1) spaces","8 pages, a revised version",,,,"math.MG math.DG",,"  We construct several non-trivial examples of CAT(1) spaces by using the idea
of free construction.
","[{""version"":""v1"",""created"":""Sat, 28 May 2005 16:27:58 GMT""},{""version"":""v2"",""created"":""Sat, 27 Aug 2005 09:31:42 GMT""}]","2007-05-23"
"math/0505623","Ashkan Nikeghbali","Ashkan Nikeghbali","Enlargements of filtrations and path decompositions at non-stopping
  times","New titlle for this second version; Typos corrected; same as the
  published version in Prob. Theory and Related Fields 136 (4), 2006, 524-540","Prob. Theory and Related Fields 136 (4), 2006, 524-540",,,"math.PR",,"  Az\'{e}ma associated with an honest time L the supermartingale
$Z_{t}^{L}=\mathbb{P}[L>t|\mathcal{F}_{t}]$ and established some of its
important properties. This supermartingale plays a central role in the general
theory of stochastic processes and in particular in the theory of progressive
enlargements of filtrations. In this paper, we shall give an additive
characterization for these supermartingales, which in turn will naturally
provide many examples of enlargements of filtrations. In particular, we use
this characterization to establish some path decomposition results, closely
related to or reminiscent of Williams' path decomposition results.
","[{""version"":""v1"",""created"":""Sat, 28 May 2005 17:02:45 GMT""},{""version"":""v2"",""created"":""Sun, 22 Jul 2007 22:43:21 GMT""}]","2007-07-23"
"math/0505624","Martin Kassabov","Martin Kassabov","Symmetric Groups and Expander Graphs","30 pages",,,,"math.GR math.CO",,"  We construct explicit generating sets S_n and \tilde S_n of the for the
alternating and the symmetric groups, which turn the Cayley graphs C(Alt(n),
S_n) and C(Sym(n), \tilde S_n) into a family of bounded degree expanders for
all n. This answers affirmatively an old question which has been asked many
times in the literature. These expanders have many applications in the theory
of random walks on groups, card shuffling and other areas.
","[{""version"":""v1"",""created"":""Sat, 28 May 2005 19:46:14 GMT""}]","2007-05-23"
